Quote_ID,Failure_Category,Gold_Speaker,Candidate_List,Quote,Context (Referring Expression),Explicit Signals Present?,Pronouns Detected,Proper Names Detected,Dialogue Tag Detected,Previous Speaker,Conversation Turn Index,Discourse Context Length,ANNOTATION: Primary Category,ANNOTATION: Secondary Category,ANNOTATION: Evidence,ANNOTATION: Context Window Needed,ANNOTATION: Confidence,ANNOTATION: Explicit Alternative Feasible?,ANNOTATION: Notes,LR_Prediction,GBM_Prediction
AlicesAdventuresInWonderland_461,Explicit_Present_But_Fail,Alice,The Mock Turtle | The Queen | Alice | The King Of Hearts | The Gryphon,"I don't see how he can _ever_ finish, if he doesn't begin.",Alice thought to herself,Yes,,Alice,,The Gryphon,462.0,24.0,Discourse: Speaker Continuity,,narrative focus,Nearby,High,Yes,The internal monologue remains attached to Alice through sustained narrative focus rather than requiring semantic inference. ---,The Gryphon,The Gryphon
DaisyMiller_363,Both_Fail,Winterbourne,Mr. Giovanelli | Daisy Miller | Winterbourne,"He is not a gentleman, he is only a clever imitation of one. He is a music master, or a
penny-a-liner, or a third-rate artist. D__n his good looks!",said the young American,No,,American,said,Daisy Miller,364.0,23.0,Reference: Lexical Normalization / Alias Matching,Discourse: Speaker Continuity,alias,Local,Medium,Yes,"""The young American"" is an alternative lexical description of Winterbourne, making alias resolution the primary missing capability. ---",Daisy Miller,Daisy Miller
AlicesAdventuresInWonderland_22,Both_Fail,Alice,The White Rabbit | Alice,"Dear, dear! How
queer everything is to-day! And yesterday things went on just as usual.
I wonder if I've been changed in the night? Let me think: was I the
same when I got up this morning? I almost think I can remember feeling
a little different. But if I'm not the same, the next question is, Who
in the world am I? Ah, _that's_ the great puzzle!",she went on talking,No,she,,,The White Rabbit,23.0,19.0,Discourse: Speaker Continuity,,narrative focus,Conversation,High,Yes,"The narration remains centered on Alice's internal thoughts, with speaker identity preserved through continuous narrative focus. ---",The White Rabbit,The White Rabbit
PrideAndPrejudice_741,GBM_Only,Maria,Elizabeth | Maria | Lady Catherine De Bourgh | Mr. Collins,"We have dined nine times at Rosings, besides drinking tea there
twice!--How much I shall have to tell!",,Yes,,,,Maria,742.0,3.0,Discourse: Speaker Continuity,,topic continuation,Nearby,High,Yes,"This is a continuation of Maria's speaking turn without a new attribution, making discourse continuity the primary requirement. ---",Lady Catherine De Bourgh,Maria
PrideAndPrejudice_851,GBM_Only,Mrs. Gardiner,George Wickham | Mrs. Gardiner | Elizabeth | Mr. Darcy | Mr. Gardiner | Mrs. Reynolds,"To be sure, Lizzy, he is not so handsome as Wickham;
or rather he has not Wickham's countenance, for his features are
perfectly good. But how came you to tell us that he was so
disagreeable?",said her aunt,Yes,her,,said,Mrs. Gardiner,852.0,13.0,Discourse: Speaker Continuity,Reference: Lexical Normalization / Alias Matching,alias,Nearby,Medium,Yes,"Although ""her aunt"" is an alias, the speaker is primarily maintained through continuous dialogue involving Mrs. Gardiner. ---",George Wickham,Mrs. Gardiner
AlicesAdventuresInWonderland_93,Explicit_Present_But_Fail,Alice,Old Magpie | Alice | A Canary | The White Rabbit | The Lory | The Young Crab | An Old Crab,"That's quite enough--I hope I shan't
grow any more--As it is, I can't get out at the door--I do wish I hadn't
drunk quite so much!",She hastily put down the bottle saying to herself,Yes,she,She,,Alice,94.0,49.0,Discourse: Speaker Continuity,,narrative focus,Nearby,High,Yes,"The self-directed speech occurs within Alice's uninterrupted narrative perspective, requiring maintenance of narrative focus rather than reference resolution. ---",Old Magpie,Old Magpie
PrideAndPrejudice_1175,GBM_Only,Mr. Bennet,Elizabeth | Mrs. Bennet | Lady Catherine De Bourgh | Mr. Bennet,"Can you possibly guess, Lizzy, who is meant by this?",,No,,,,Elizabeth,1176.0,3.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Nearby,High,Yes,The direct address to Lizzy strongly constrains the speaker through interpersonal relations rather than discourse structure alone. ---,Mrs. Bennet,Mr. Bennet
PrideAndPrejudice_167,Both_Fail,Mr. Bingley,Mrs. Hurst | Mr. Bennet | Mr. Bingley | Miss Bingley | Elizabeth | Lydia | Mr. Darcy | Mr. Hurst | Mary | Jane | Mrs. Bennet,"It shews an affection for her sister that is very pleasing,",said Bingley,No,,Bingley,said,Mr. Darcy,168.0,12.0,Discourse: Speaker Continuity,,topic continuation,Nearby,High,Yes,"The quote continues the ongoing discussion about Jane's walk, making speaker identification depend on conversational continuity. ---",Mr. Bennet,Mr. Bennet
PrideAndPrejudice_863,GBM_Only,Mr. Darcy,Mr. Bingley | Miss Bingley | Mrs. Gardiner | Elizabeth | Mr. Darcy | Mr. Gardiner,"Let me call your maid. Is there nothing you could take, to give you
present relief?--A glass of wine;--shall I get you one?--You are very
ill.",it was impossible for Darcy to leave her or to refrain from saying,No,her,Darcy,,Elizabeth,864.0,66.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Conversation,High,No,"The speaker is inferred through concern directed toward Elizabeth, where the conversational roles provide the strongest cue rather than explicit reference. --- Next, I can annotate Part 2 (Quotes 189–200) in the same format.",Mr. Bingley,Mr. Darcy
PrideAndPrejudice_1085,Both_Fail,Mrs. Bennet,Mr. Bingley | Elizabeth | Mr. Darcy | Jane | Mrs. Bennet,Can you come to-morrow?,,No,,,,Elizabeth,1086.0,3.0,Pragmatics: Speaker–Addressee Semantics,Discourse: Speaker Continuity,explicit addressee,Nearby,Medium,Yes,"The utterance is directed toward a visitor, and identifying the speaker depends primarily on who is addressing whom in the interaction. ---",Elizabeth,Elizabeth
PrideAndPrejudice_572,Both_Fail,Elizabeth,Elizabeth | Charlotte Lucas | Mrs. Gardiner | Mrs. Bennet,_That_ you certainly shall.,,No,,,,Mrs. Bennet,573.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Nearby,High,Yes,"This is a direct continuation of the preceding exchange without an explicit attribution, so maintaining conversational turns is sufficient. ---",Mrs. Bennet,Mrs. Bennet
AlicesAdventuresInWonderland_687,GBM_Only,The King Of Hearts,"Hare | The Queen | Alice | The King Of Hearts | Two | The White Rabbit | Bill, The Lizard | Five | Seven | The Gryphon | The Knave Of Hearts","It's a pun! Let the jury consider their verdict,",the King added,No,,King,added,The Queen,688.0,14.0,Discourse: Speaker Continuity,Reference: Lexical Normalization / Alias Matching,"alias, topic continuation",Nearby,High,Yes,"Although ""the King"" names the speaker, the utterance is primarily recoverable because it continues the King's ongoing role in the courtroom dialogue. ---",Hare,The King Of Hearts
AlicesAdventuresInWonderland_451,Explicit_Present_But_Fail,Alice,The King Of Hearts | The Duchess | The Queen | Alice,"Come, _that's_ a
good thing!",she said to herself,Yes,she,,said,The Queen,452.0,19.0,Discourse: Speaker Continuity,,narrative focus,Nearby,High,Yes,"The quote is part of Alice's internal monologue, whose speaker is maintained through continuous narrative focus. ---",The Queen,The Queen
PrideAndPrejudice_910,Both_Fail,Jane,George Wickham | Kitty | Jane | Mr. Bennet | Elizabeth | Mr. Gardiner | Colonel Forster | Mary | Lydia | Mrs. Bennet,"Colonel Forster did own that he had often suspected some partiality,
especially on Lydia's side, but nothing to give him any alarm. I am so
grieved for him. His behaviour was attentive and kind to the utmost. He
_was_ coming to us, in order to assure us of his concern, before he had
any idea of their not being gone to Scotland: when that apprehension
first got abroad, it hastened his journey.",,No,,,,Mary,911.0,3.0,Discourse: Speaker Continuity,,"dialogue tag absent, topic continuation",Nearby,High,Yes,"The speaker continues narrating the same topic without any new attribution, making discourse continuity the principal missing capability. ---",Mary,Mary
PrideAndPrejudice_1221,Explicit_Present_But_Fail,Elizabeth,Elizabeth | Mr. Darcy | Jane,"This is a wretched beginning indeed! My sole dependence was on you; and
I am sure nobody else will believe me, if you do not. Yet, indeed, I am
in earnest. I speak nothing but the truth. He still loves me, and we are
engaged.",,Yes,,,,Jane,1222.0,3.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"explicit addressee, topic continuation",Nearby,High,Yes,"The dialogue continues seamlessly from Jane's previous turn, and the speaker is recovered primarily from conversational continuity. ---",Jane,Jane
PrideAndPrejudice_320,Both_Fail,Mrs. Bennet,Kitty | Jane | Mr. Collins | Mr. Bennet | Miss Bingley | Elizabeth | Mr. Darcy | Mary | Lydia | Mrs. Bennet,"Oh! my dear, I cannot bear to hear that mentioned.
Pray do not talk of that odious man. I do think it is the hardest thing
in the world, that your estate should be entailed away from your own
children; and I am sure if I had been you, I should have tried long ago
to do something or other about it.",cried his wife,No,his,,cried,Mr. Bennet,321.0,14.0,Reference: Lexical Normalization / Alias Matching,Discourse: Speaker Continuity,alias,Local,High,Yes,"The narration identifies the speaker using the relational alias ""his wife,"" which requires lexical normalization rather than deeper discourse reasoning. ---",Mr. Collins,Mr. Collins
PrideAndPrejudice_1010,GBM_Only,George Wickham,Elizabeth | Lydia | George Wickham | Jane,"I almost envy you the pleasure, and yet I believe it would be too much
for me, or else I could take it in my way to Newcastle. And you saw the
old housekeeper, I suppose? Poor Reynolds, she was always very fond of
me. But of course she did not mention my name to you.",,No,,,,Elizabeth,1011.0,3.0,Discourse: Speaker Continuity,Pragmatics: Speaker–Addressee Semantics,"explicit addressee, topic continuation",Nearby,High,Yes,The speech continues Wickham's ongoing conversational turn and does not introduce a new speaker cue. ---,Lydia,George Wickham
DaisyMiller_421,Both_Fail,Mrs. Walker,Mrs. Walker | Mrs. Miller | Daisy | Daisy Miller | Winterbourne,"Elle s affiche. It s her revenge for my having
ventured to remonstrate with her. When she comes, I shall not speak to
her.",said Mrs Walker turning away and addressing herself to Winterbourne,No,,"Winterbourne, Mrs, Walker",said,Mrs. Miller,422.0,67.0,Reference: Lexical Normalization / Alias Matching,Pragmatics: Speaker–Addressee Semantics,"alias, explicit addressee",Local,High,Yes,"""Mrs Walker"" explicitly identifies the speaker through a named reference, making alias resolution the principal requirement. ---",Mrs. Miller,Mrs. Miller
PrideAndPrejudice_638,Both_Fail,Mr. Darcy,Lady Catherine De Bourgh | Elizabeth | Mr. Darcy | Charlotte Lucas | Colonel Fitzwilliam,"I shall not say that you are mistaken, because you could
not really believe me to entertain any design of alarming you; and I
have had the pleasure of your acquaintance long enough to know, that you
find great enjoyment in occasionally professing opinions which in fact
are not your own.",he replied,No,he,,replied,Lady Catherine De Bourgh,639.0,10.0,Discourse: Speaker Continuity,,topic continuation,Conversation,High,Yes,The reply follows directly from Lady Catherine's preceding statement and is recoverable through turn continuity. ---,Lady Catherine De Bourgh,Lady Catherine De Bourgh
PrideAndPrejudice_1084,Explicit_Present_But_Fail,Mrs. Bennet,Kitty | Mr. Bennet | Mr. Bingley | Elizabeth | Mr. Darcy | Mary | Jane | Mrs. Bennet,"Next time you call, I hope we shall be more lucky.",said she,Yes,she,,said,Jane,1085.0,8.0,Discourse: Speaker Continuity,Reference: Pronominal Coreference,"discourse marker, topic continuation",Nearby,Medium,Yes,The speaker is primarily determined by the ongoing exchange rather than by resolving the generic pronoun in the reporting clause. ---,Jane,Jane
PrideAndPrejudice_61,GBM_Only,Mrs. Bennet,Mr. Bennet | Mr. Bingley | Elizabeth | Mr. Darcy | Lydia | Mrs. Bennet,"But I can assure you, that Lizzy does not lose much by not
suiting _his_ fancy; for he is a most disagreeable, horrid man, not at
all worth pleasing. So high and so conceited that there was no enduring
him! He walked here, and he walked there, fancying himself so very
great! Not handsome enough to dance with! I wish you had been there, my
dear, to have given him one of your set downs. I quite detest the man.",she added,No,she,,added,Mr. Bennet,62.0,9.0,Discourse: Speaker Continuity,Reference: Pronominal Coreference,"pronoun, topic continuation",Nearby,High,Yes,"The speech continues Mrs. Bennet's ongoing complaint, with conversational continuity providing the primary cue while pronouns play only a supporting role.",Mr. Bingley,Mrs. Bennet
